Ticker            BTC-USD        MSFT         SPY
Date                                             
2021-05-16   46456.058594         NaN         NaN
2021-05-17   43537.511719  235.264832  389.148468
2021-05-18   42909.402344  233.249756  385.795715
2021-05-19   37002.441406  233.826828  384.784241
2021-05-20   40782.738281  237.058380  388.923676
2021-05-21   37304.691406  235.798447  388.605286
2021-05-22   37536.632812         NaN         NaN
2021-05-23   34770.582031         NaN         NaN
2021-05-24   38705.980469  241.193970  392.566803
2021-05-25   38402.222656  242.098083  391.695862
2021-05-26   39294.199219  241.876877  392.473236
2021-05-27   38436.968750  239.780182  392.679260
2021-05-28   35697.605469  240.136078  393.381653
2021-05-29   34616.066406         NaN         NaN
2021-05-30   35678.128906         NaN         NaN
2021-05-31   37332.855469         NaN         NaN
2021-06-01   36684.925781  237.943222  393.035126
2021-06-02   37575.179688  237.847046  393.653229
2021-06-03   39208.765625  236.317825  392.192230
2021-06-04   36894.406250  241.203629  395.779144
2021-06-05   35551.957031         NaN         NaN
2021-06-06   35862.378906         NaN         NaN
2021-06-07   33560.707031  244.108200  395.395142
2021-06-08   33472.632812  242.915588  395.479462
2021-06-09   37345.121094  243.896622  394.889435
2021-06-10   36702.597656  247.407074  396.725037
2021-06-11   37334.398438  248.032257  397.380646
2021-06-12   35552.515625         NaN         NaN
2021-06-13   39097.859375         NaN         NaN
2021-06-14   40218.476562  249.955826  398.270355
2021-06-15   40406.269531  248.484253  397.539764
2021-06-16   38347.062500  247.541733  395.320221
2021-06-17   38053.503906  250.927170  395.189087
2021-06-18   35787.246094  249.513351  389.857880
2021-06-19   35615.871094         NaN         NaN
2021-06-20   35698.296875         NaN         NaN
2021-06-21   31676.693359  252.591064  395.439117
2021-06-22   32505.660156  255.360977  397.553131
2021-06-23   33723.027344  255.130066  397.073914
2021-06-24   34662.437500  256.495819  399.422882
2021-06-25   31637.779297  254.889694  400.841675
2021-06-26   32186.277344         NaN         NaN
2021-06-27   34649.644531         NaN         NaN
2021-06-28   34434.335938  258.448242  401.649780
2021-06-29   35867.777344  261.025848  401.865936
2021-06-30   35040.835938  260.544952  402.204071
2021-07-01   33572.117188  261.218109  404.431030
2021-07-02   33897.046875  267.036896  407.522217
2021-07-03   34668.546875         NaN         NaN
2021-07-04   35287.781250         NaN         NaN
2021-07-05   33746.003906         NaN         NaN
2021-07-06   34235.195312  267.046478  406.779968
2021-07-07   33855.328125  269.229767  408.217560
2021-07-08   32877.371094  266.815674  404.891449
2021-07-09   33798.011719  267.315857  409.213531
2021-07-10   33520.519531         NaN         NaN
2021-07-11   34240.187500         NaN         NaN
2021-07-12   33155.847656  266.719513  410.679291
2021-07-13   32702.025391  270.239594  409.279358
2021-07-14   32822.347656  271.711182  409.890045
2021-07-15   31780.730469  270.287720  408.490082
2021-07-16   31421.539062  270.018433  405.286102
2021-07-17   31533.068359         NaN         NaN
2021-07-18   31796.810547         NaN         NaN
2021-07-19   30817.832031  266.421387  399.300812
2021-07-20   29807.347656  268.643066  405.022919
2021-07-21   32110.693359  270.643585  408.302155
2021-07-22   32313.105469  275.202393  409.157196
2021-07-23   33581.550781  278.597412  413.366577
2021-07-24   34292.445312         NaN         NaN
2021-07-25   35350.187500         NaN         NaN
2021-07-26   37337.535156  278.001099  414.381409
2021-07-27   39406.941406  275.587097  412.492767
2021-07-28   39995.906250  275.279358  412.323578
2021-07-29   40008.421875  275.548584  414.033722
2021-07-30   42235.546875  274.019409  412.023010
2021-07-31   41626.195312         NaN         NaN
2021-08-01   39974.894531         NaN         NaN
2021-08-02   39201.945312  273.932861  411.158508
2021-08-03   38152.980469  276.144928  414.503479
2021-08-04   39747.503906  275.558319  412.464600
2021-08-05   40869.554688  278.453186  415.076660
2021-08-06   42816.500000  278.395508  415.762543
2021-08-07   44555.800781         NaN         NaN
2021-08-08   43798.117188         NaN         NaN
2021-08-09   46365.402344  277.308655  415.424286
2021-08-10   45585.031250  275.490906  415.941132
2021-08-11   45593.636719  275.981384  416.974640
2021-08-12   44428.289062  278.732086  418.224304
2021-08-13   47793.320312  281.655884  418.985382
2021-08-14   47096.945312         NaN         NaN
2021-08-15   47047.003906         NaN         NaN
2021-08-16   46004.484375  283.339050  419.971924
2021-08-17   44695.359375  281.877075  417.218872
2021-08-18   44801.187500  280.152252  412.652496
2021-08-19   46717.578125  285.972473  413.291382
2021-08-20   49339.175781  293.286285  416.580017
2021-08-21   48905.492188         NaN         NaN
2021-08-22   49321.652344         NaN         NaN
2021-08-23   49546.148438  293.565765  420.244476
2021-08-24   47706.117188  291.609589  420.911560
2021-08-25   48960.789062  291.021851  421.794739
2021-08-26   46942.218750  288.208099  419.304901
2021-08-27   49058.667969  288.815125  423.053894
2021-08-28   48902.402344         NaN         NaN
2021-08-29   48829.832031         NaN         NaN
2021-08-30   47054.984375  292.544434  424.914368
2021-08-31   47166.687500  290.896667  424.284698
2021-09-01   48847.027344  290.848389  424.510223
2021-09-02   49327.722656  290.193115  425.816315
2021-09-03   50025.375000  290.183441  425.712891
2021-09-04   49944.625000         NaN         NaN
2021-09-05   51753.410156         NaN         NaN
2021-09-06   52633.535156         NaN         NaN
2021-09-07   46811.128906  289.258362  424.190735
2021-09-08   46091.390625  289.287323  423.674011
2021-09-09   46391.421875  286.435028  421.860535
2021-09-10   44883.910156  284.951019  418.534271
2021-09-11   45201.457031         NaN         NaN
2021-09-12   46063.269531         NaN         NaN
2021-09-13   44963.074219  286.184540  419.605530
2021-09-14   47092.492188  288.882629  417.341034
2021-09-15   48176.347656  293.729614  420.826965
2021-09-16   47783.359375  294.115021  420.159882
2021-09-17   47267.519531  288.959686  416.067078
2021-09-18   48278.363281         NaN         NaN
2021-09-19   47260.218750         NaN         NaN
2021-09-20   42843.800781  283.592316  409.129517
2021-09-21   40693.675781  284.074127  408.743011
2021-09-22   43574.507812  287.716553  412.730225
2021-09-23   44895.097656  288.660980  417.744873
2021-09-24   42839.750000  288.458710  418.432983
2021-09-25   42716.593750         NaN         NaN
2021-09-26   43208.539062         NaN         NaN
2021-09-27   42235.730469  283.467102  417.235901
2021-09-28   41034.542969  273.204590  408.827850
2021-09-29   41564.363281  273.667084  409.515961
2021-09-30   43790.894531  271.662781  404.510742
2021-10-01   48116.941406  278.581573  409.317993
2021-10-02   47711.488281         NaN         NaN
2021-10-03   48199.953125         NaN         NaN
2021-10-04   49112.902344  272.809387  404.039429
2021-10-05   51514.812500  278.253937  408.243408
2021-10-06   55361.449219  282.445648  409.940155
2021-10-07   53805.984375  284.122345  413.484283
2021-10-08   53967.847656  284.122345  412.730225
2021-10-09   54968.222656         NaN         NaN
2021-10-10   54771.578125         NaN         NaN
2021-10-11   57484.789062  283.524841  409.742157
2021-10-12   56041.058594  282.223938  408.733643
2021-10-13   57401.097656  285.529236  410.204071
2021-10-14   57321.523438  291.734863  417.103912
2021-10-15   61593.949219  293.141785  420.280518
2021-10-16   60892.179688         NaN         NaN
2021-10-17   61553.617188         NaN         NaN
2021-10-18   62026.078125  296.109772  421.524780
2021-10-19   64261.992188  297.015533  424.776764
2021-10-20   65992.835938  296.225372  426.445251
2021-10-21   62210.171875  299.453522  427.557434
2021-10-22   60692.265625  297.911682  427.114471
2021-10-23   61393.617188         NaN         NaN
2021-10-24   60930.835938         NaN         NaN
2021-10-25   63039.824219  296.919189  429.404968
2021-10-26   60363.792969  298.827087  429.791412
2021-10-27   58482.386719  311.411926  427.887451
2021-10-28   60622.136719  312.549042  432.016052
2021-10-29   62227.964844  319.554535  432.892609
2021-10-30   61888.832031         NaN         NaN
2021-10-31   61318.957031         NaN         NaN
2021-11-01   61004.406250  317.386353  433.637299
2021-11-02   63226.402344  321.009583  435.390533
2021-11-03   62970.046875  321.847870  438.048737
2021-11-04   61452.230469  324.199158  440.113068
2021-11-05   61125.675781  323.832977  441.639984
2021-11-06   61527.480469         NaN         NaN
2021-11-07   63326.988281         NaN         NaN
2021-11-08   67566.828125  324.729095  442.017090
2021-11-09   66971.828125  323.726898  440.556030
2021-11-10   64995.230469  318.764343  437.011841
2021-11-11   64949.960938  320.335052  437.153229
2021-11-12   64155.941406  324.468994  440.452332
2021-11-13   64469.527344         NaN         NaN
2021-11-14   65466.839844         NaN         NaN
2021-11-15   63557.871094  323.842621  440.603149
2021-11-16   60161.246094  327.157471  442.347015
2021-11-17   60368.011719  327.379517  441.272491
2021-11-18   56942.136719  329.454956  442.771210
2021-11-19   58119.578125  331.231293  441.979462
2021-11-20   59697.195312         NaN         NaN
2021-11-21   58730.476562         NaN         NaN
2021-11-22   56289.289062  328.064850  440.735107
2021-11-23   57569.074219  325.989380  441.319580
2021-11-24   56280.425781  326.211365  442.497772
2021-11-25   57274.679688         NaN         NaN
2021-11-26   53569.765625  318.266357  432.628723
2021-11-27   54815.078125         NaN         NaN
2021-11-28   57248.457031         NaN         NaN
2021-11-29   57806.566406  324.975677  437.935608
2021-11-30   57005.425781  319.144806  429.414429
2021-12-01   57229.828125  318.652405  424.644775
2021-12-02   56477.816406  318.082916  431.148773
2021-12-03   53598.246094  311.827271  427.397217
2021-12-04   49200.703125         NaN         NaN
2021-12-05   49368.847656         NaN         NaN
2021-12-06   50582.625000  314.897186  432.458954
2021-12-07   50700.085938  323.324890  441.404358
2021-12-08   50504.796875  323.373169  442.573242
2021-12-09   47672.121094  321.567932  439.585144
2021-12-10   47243.304688  330.681122  443.723175
2021-12-11   49362.507812         NaN         NaN
2021-12-12   50098.335938         NaN         NaN
2021-12-13   46737.480469  327.649811  439.792542
2021-12-14   46612.632812  316.972687  436.766785
2021-12-15   48896.722656  323.064209  443.591309
2021-12-16   47665.425781  313.651733  439.679413
2021-12-17   46202.144531  312.589874  434.999939
2021-12-18   46848.777344         NaN         NaN
2021-12-19   46707.015625         NaN         NaN
2021-12-20   46880.277344  308.834595  430.374451
2021-12-21   48936.613281  315.959076  438.017395
2021-12-22   48628.511719  321.664490  442.397003
2021-12-23   50784.539062  323.102814  445.149658
2021-12-24   50822.195312         NaN         NaN
2021-12-25   50429.859375         NaN         NaN
2021-12-26   50809.515625         NaN         NaN
2021-12-27   50640.417969  330.594177  451.449463
2021-12-28   47588.855469  329.435730  451.080566
2021-12-29   46444.710938  330.111511  451.657562
2021-12-30   47178.125000  327.572601  450.408966
2021-12-31   46306.445312  324.676453  449.273834
2022-01-01   47686.812500         NaN         NaN
2022-01-02   47345.218750         NaN         NaN
2022-01-03   46458.117188  323.160797  451.875214
2022-01-04   45897.574219  317.619507  451.723816
2022-01-05   43569.003906  305.426758  443.049713
2022-01-06   43160.929688  303.013336  442.633514
2022-01-07   41557.902344  303.167725  440.883606
2022-01-08   41733.941406         NaN         NaN
2022-01-09   41911.601562         NaN         NaN
2022-01-10   41821.261719  303.389832  440.334930
2022-01-11   42735.855469  304.075256  444.345612
2022-01-12   43949.101562  307.251343  445.546875
2022-01-13   42591.570312  294.247650  439.407898
2022-01-14   43099.699219  299.460724  439.587646
2022-01-15   43177.398438         NaN         NaN
2022-01-16   43113.878906         NaN         NaN
2022-01-17   42250.550781         NaN         NaN
2022-01-18   42375.632812  292.172058  431.802673
2022-01-19   41744.328125  292.828552  427.319031
2022-01-20   40680.417969  291.158447  422.589478
2022-01-21   36457.316406  285.781311  414.293793
2022-01-22   35030.250000         NaN         NaN
2022-01-23   36276.804688         NaN         NaN
2022-01-24   36654.328125  286.109558  416.053162
2022-01-25   36954.003906  278.502380  410.973602
2022-01-26   36852.121094  286.437744  409.942535
2022-01-27   37138.234375  289.459381  407.918243
2022-01-28   37784.332031  297.587891  418.049072
2022-01-29   38138.179688         NaN         NaN
2022-01-30   37917.601562         NaN         NaN
2022-01-31   38483.125000  300.213715  425.578644
2022-02-01   38743.273438  298.070618  428.454224
2022-02-02   36952.984375  302.607849  432.616272
2022-02-03   37154.601562  290.820526  422.447601
2022-02-04   41500.875000  295.348175  424.433990
2022-02-05   41441.164062         NaN         NaN
2022-02-06   42412.433594         NaN         NaN
2022-02-07   43840.285156  290.530975  423.071899
2022-02-08   44118.445312  294.015961  426.552856
2022-02-09   44338.796875  300.435760  432.795990
2022-02-10   43565.113281  291.911438  425.020508
2022-02-11   42407.937500  284.825562  416.639648
2022-02-12   42244.468750         NaN         NaN
2022-02-13   42197.515625         NaN         NaN
2022-02-14   42586.917969  284.786926  415.277557
2022-02-15   44575.203125  290.067596  421.974640
2022-02-16   43961.859375  289.729004  422.447601
2022-02-17   40538.011719  281.245117  413.423553
2022-02-18   40030.976562  278.536438  410.746582
2022-02-19   40122.156250         NaN         NaN
2022-02-20   38431.378906         NaN         NaN
2022-02-21   37075.281250         NaN         NaN
2022-02-22   38286.027344  278.333344  406.338593
2022-02-23   37296.570312  271.126373  399.130737
2022-02-24   38332.609375  284.979187  405.137299
2022-02-25   39214.218750  287.610413  414.076202
2022-02-26   39105.148438         NaN         NaN
2022-02-27   37709.785156         NaN         NaN
2022-02-28   43193.234375  289.042175  413.016785
2022-03-01   44354.636719  285.327454  406.726440
2022-03-02   43924.117188  290.396484  414.208649
2022-03-03   42451.789062  286.265808  412.146515
2022-03-04   39137.605469  280.403503  408.797974
2022-03-05   39400.585938         NaN         NaN
2022-03-06   38419.984375         NaN         NaN
2022-03-07   38062.039062  269.810760  396.746948
2022-03-08   38737.269531  266.850494  393.738953
2022-03-09   41982.925781  279.087830  404.295441
2022-03-10   39437.460938  276.272766  402.469788
2022-03-11   38794.972656  270.932861  397.352356
2022-03-12   38904.011719         NaN         NaN
2022-03-13   37849.664062         NaN         NaN
2022-03-14   39666.753906  267.421326  394.448425
2022-03-15   39338.785156  277.781921  403.122467
2022-03-16   41143.929688  284.785706  412.061432
2022-03-17   40951.378906  285.588654  417.216705
2022-03-18   41801.156250  290.628662  421.786285
2022-03-19   42190.652344         NaN         NaN
2022-03-20   41247.824219         NaN         NaN
2022-03-21   41077.996094  289.400116  421.662964
2022-03-22   42358.808594  294.140228  426.597076
2022-03-23   42892.957031  289.719330  421.103210
2022-03-24   43960.933594  294.178925  427.451050
2022-03-25   44348.730469  293.772644  429.538574
2022-03-26   44500.828125         NaN         NaN
2022-03-27   46820.492188         NaN         NaN
2022-03-28   47128.003906  300.563599  432.593842
2022-03-29   47465.730469  305.119965  437.945343
2022-03-30   47062.664062  303.620544  435.241241
2022-03-31   45538.675781  298.251617  428.542206
2022-04-01   46281.644531  299.325348  429.756775
2022-04-02   45868.949219         NaN         NaN
2022-04-03   46453.566406         NaN         NaN
2022-04-04   46622.675781  304.694214  433.438354
2022-04-05   45555.992188  300.737762  427.963409
2022-04-06   43206.738281  289.729004  423.684113
2022-04-07   43503.847656  291.537994  425.819031
2022-04-08   42287.664062  287.281525  424.680389
2022-04-09   42782.136719         NaN         NaN
2022-04-10   42207.671875         NaN         NaN
2022-04-11   39521.902344  275.953583  417.421661
2022-04-12   40127.183594  272.857910  415.874969
2022-04-13   41166.730469  278.236572  420.638214
2022-04-14   39935.515625  270.700714  415.400543
2022-04-15   40553.464844         NaN         NaN
2022-04-16   40424.484375         NaN         NaN
2022-04-17   39716.953125         NaN         NaN
2022-04-18   40826.214844  271.368256  415.571320
2022-04-19   41502.750000  275.992249  422.279816
2022-04-20   41374.378906  277.017700  421.966644
2022-04-21   40527.363281  271.648743  415.656830
2022-04-22   39740.320312  265.089935  404.251495
2022-04-23   39486.730469         NaN         NaN
2022-04-24   39469.292969         NaN         NaN
2022-04-25   40458.308594  271.561676  406.595184
2022-04-26   38117.460938  261.404205  394.819824
2022-04-27   39241.121094  273.980103  395.929993
2022-04-28   39773.828125  280.181000  405.930908
2022-04-29   38609.824219  268.466064  390.929474
2022-04-30   37714.875000         NaN         NaN
2022-05-01   38469.093750         NaN         NaN
2022-05-02   38529.328125  275.189331  393.282654
2022-05-03   37750.453125  272.587097  395.085510
2022-05-04   39698.371094  280.519562  407.117004
2022-05-05   36575.140625  268.301605  392.646942
2022-05-06   36040.921875  265.767090  390.303253
2022-05-07   35501.953125         NaN         NaN
2022-05-08   34059.265625         NaN         NaN
2022-05-09   30296.953125  255.948257  377.806793
2022-05-10   31022.906250  260.707764  378.679779
2022-05-11   28936.355469  252.049698  372.663940
2022-05-12   29047.751953  247.019379  372.275024
2022-05-13   29283.103516  252.601089  381.175262
2022-05-14   30101.265625         NaN         NaN
2022-05-15   31305.113281         NaN         NaN
2022-05-16   29862.917969  252.968704  379.628632
2022-05-17   30425.857422  258.115204  387.437683
2022-05-18   28720.271484  246.363266  371.819458
2022-05-19   30314.333984  245.451797  369.542206
2022-05-20   29200.740234  244.889450  369.703552
2022-05-21   29432.226562         NaN         NaN
2022-05-22   30323.722656         NaN         NaN
2022-05-23   29098.910156  252.733749  376.620758
2022-05-24   29655.585938  251.735046  373.745636
2022-05-25   29562.361328  254.546936  377.047699
2022-05-26   29267.224609  257.824249  384.581573
2022-05-27   28627.574219  264.941376  394.022766
2022-05-28   28814.900391         NaN         NaN
2022-05-29   29445.957031         NaN         NaN
2022-05-30   31726.390625         NaN         NaN
2022-05-31   31792.310547  263.613037  391.811920
2022-06-01   29799.080078  264.146210  388.642792
2022-06-02   30467.488281  266.240631  396.043884
2022-06-03   29704.390625  261.819122  389.544159
2022-06-04   29832.914062         NaN         NaN
2022-06-05   29906.662109         NaN         NaN
2022-06-06   31370.671875  260.587738  390.730255
2022-06-07   31155.478516  264.223877  394.478241
2022-06-08   30214.355469  262.197296  390.189392
2022-06-09   30111.998047  256.747986  380.909576
2022-06-10   29083.804688  245.306381  369.864777
2022-06-11   28360.810547         NaN         NaN
2022-06-12   26762.648438         NaN         NaN
2022-06-13   22487.388672  234.902237  355.821808
2022-06-14   22206.792969  237.064529  354.749573
2022-06-15   22572.839844  244.113724  359.806946
2022-06-16   20381.650391  237.529984  347.898743
2022-06-17   20471.482422  240.128525  348.648743
2022-06-18   19017.642578         NaN         NaN
2022-06-19   20553.271484         NaN         NaN
2022-06-20   20599.537109         NaN         NaN
2022-06-21   20710.597656  246.033600  357.425476
2022-06-22   19987.029297  245.442139  356.777527
2022-06-23   21085.876953  250.998123  360.274872
2022-06-24   21231.656250  259.569641  371.729370
2022-06-25   21502.337891         NaN         NaN
2022-06-26   21027.294922         NaN         NaN
2022-06-27   20735.478516  256.844971  370.309540
2022-06-28   20280.634766  248.690384  362.742950
2022-06-29   20104.023438  252.355560  362.447601
2022-06-30   19784.726562  249.029739  359.502960
2022-07-01   19269.367188  251.696198  363.305298
2022-07-02   19242.255859         NaN         NaN
2022-07-03   19297.076172         NaN         NaN
2022-07-04   20231.261719         NaN         NaN
2022-07-05   20190.115234  254.866898  363.991364
2022-07-06   20548.246094  258.124817  365.220703
2022-07-07   21637.587891  260.248322  370.690674
2022-07-08   21731.117188  259.530823  370.385773
2022-07-09   21592.207031         NaN         NaN
2022-07-10   20860.449219         NaN         NaN
2022-07-11   19970.556641  256.476562  366.154633
2022-07-12   19323.914062  245.965714  362.914581
2022-07-13   20212.074219  245.044586  361.008575
2022-07-14   20569.919922  246.363266  360.131958
2022-07-15   20836.328125  248.923050  367.012268
2022-07-16   21190.316406         NaN         NaN
2022-07-17   20779.343750         NaN         NaN
2022-07-18   22485.689453  246.528091  363.981873
2022-07-19   23389.433594  251.647720  373.816315
2022-07-20   23231.732422  254.304489  376.198761
2022-07-21   23164.628906  256.796478  380.029694
2022-07-22   22714.978516  252.452545  376.503784
2022-07-23   22465.478516         NaN         NaN
2022-07-24   22609.164062         NaN         NaN
2022-07-25   21361.701172  250.968948  376.961212
2022-07-26   21239.753906  244.249451  372.501282
2022-07-27   22930.548828  260.577942  382.173798
2022-07-28   23843.886719  268.015076  386.967163
2022-07-29   23804.632812  272.213501  392.608643
2022-07-30   23656.207031         NaN         NaN
2022-07-31   23336.896484         NaN         NaN
2022-08-01   23314.199219  269.566528  391.446075
2022-08-02   22978.117188  266.473328  388.863556
2022-08-03   22846.507812  273.891052  394.952972
2022-08-04   22630.957031  275.035156  394.686127
2022-08-05   23289.314453  274.317719  394.019104
2022-08-06   22961.279297         NaN         NaN
2022-08-07   23175.890625         NaN         NaN
2022-08-08   23809.486328  271.806366  393.561615
2022-08-09   23164.318359  273.726227  391.998840
2022-08-10   23947.642578  280.377869  400.232330
2022-08-11   23957.529297  278.302826  400.232330
2022-08-12   24402.818359  283.044312  407.007904
2022-08-13   24424.068359         NaN         NaN
2022-08-14   24319.333984         NaN         NaN
2022-08-15   24136.972656  284.556915  408.685059
2022-08-16   23883.291016  283.820038  409.485565
2022-08-17   23335.998047  283.071808  406.579041
2022-08-18   23212.738281  281.954407  407.760712
2022-08-19   20877.552734  278.048218  402.281189
2022-08-20   21166.060547         NaN         NaN
2022-08-21   21534.121094         NaN         NaN
2022-08-22   21398.908203  269.886047  393.904755
2022-08-23   21528.087891  268.613098  392.951721
2022-08-24   21395.019531  267.981567  394.209625
2022-08-25   21600.904297  270.954895  399.774872
2022-08-26   20260.019531  260.499542  386.242950
2022-08-27   20041.738281         NaN         NaN
2022-08-28   19616.814453         NaN         NaN
2022-08-29   20297.994141  257.720581  383.689026
2022-08-30   19796.808594  255.524536  379.476929
2022-08-31   20049.763672  254.066971  376.589478
2022-09-01   20127.140625  253.027283  377.771179
2022-09-02   19969.771484  248.810135  373.787781
2022-09-03   19832.087891         NaN         NaN
2022-09-04   19986.712891         NaN         NaN
2022-09-05   19812.371094         NaN         NaN
2022-09-06   18837.667969  246.079697  372.377441
2022-09-07   19290.324219  250.782654  379.067169
2022-09-08   19329.833984  251.200485  381.544861
2022-09-09   21381.152344  256.972321  387.472198
2022-09-10   21680.539062         NaN         NaN
2022-09-11   21769.255859         NaN         NaN
2022-09-12   22370.449219  259.100281  391.636658
2022-09-13   20296.707031  244.855347  374.607269
2022-09-14   20241.089844  245.078903  376.036743
2022-09-15   19701.210938  238.432541  371.767487
2022-09-16   19772.583984  237.810638  368.931305
2022-09-17   20127.576172         NaN         NaN
2022-09-18   19419.505859         NaN         NaN
2022-09-19   19544.128906  237.596878  371.792389
2022-09-20   18890.789062  235.585480  367.524689
2022-09-21   18547.400391  232.184555  361.113678
2022-09-22   19413.550781  234.157089  358.080444
2022-09-23   19297.638672  231.183746  352.080841
2022-09-24   18937.011719         NaN         NaN
2022-09-25   18802.097656         NaN         NaN
2022-09-26   19222.671875  230.727066  348.597809
2022-09-27   19110.546875  229.716461  347.707916
2022-09-28   19426.720703  234.244522  354.549561
2022-09-29   19573.050781  230.775650  347.143402
2022-09-30   19431.789062  226.305893  341.775299
2022-10-01   19312.095703         NaN         NaN
2022-10-02   19044.107422         NaN         NaN
2022-10-03   19623.580078  233.923889  350.798584
2022-10-04   20336.843750  241.833420  361.668701
2022-10-05   20160.716797  242.144363  360.826630
2022-10-06   19955.443359  239.802597  357.104401
2022-10-07   19546.849609  227.607971  347.143402
2022-10-08   19416.568359         NaN         NaN
2022-10-09   19446.425781         NaN         NaN
2022-10-10   19141.484375  222.759216  344.492859
2022-10-11   19051.417969  219.027969  342.311188
2022-10-12   19157.445312  219.358337  341.182007
2022-10-13   19382.904297  227.607971  350.186218
2022-10-14   19185.656250  222.088730  342.205963
2022-10-15   19067.634766         NaN         NaN
2022-10-16   19268.093750         NaN         NaN
2022-10-17   19550.757812  230.804779  350.999573
2022-10-18   19334.416016  231.747299  355.123718
2022-10-19   19139.535156  229.784515  352.607056
2022-10-20   19053.740234  229.463867  349.650360
2022-10-21   19172.468750  235.264847  358.147369
2022-10-22   19208.189453         NaN         NaN
2022-10-23   19567.007812         NaN         NaN
2022-10-24   19345.572266  240.249573  362.529846
2022-10-25   20095.857422  243.563034  368.318939
2022-10-26   20770.441406  224.770599  365.543976
2022-10-27   20285.835938  220.330002  363.592010
2022-10-28   20595.351562  229.191803  372.242065
2022-10-29   20818.476562         NaN         NaN
2022-10-30   20635.603516         NaN         NaN
2022-10-31   20495.773438  225.557709  369.553284
2022-11-01   20485.273438  221.709793  367.936157
2022-11-02   20159.503906  213.868301  358.702362
2022-11-03   20209.988281  208.183899  355.008881
2022-11-04   21147.230469  215.121750  360.118530
2022-11-05   21282.691406         NaN         NaN
2022-11-06   20926.486328         NaN         NaN
2022-11-07   20602.816406  221.418274  363.563232
2022-11-08   18541.271484  222.389984  365.524811
2022-11-09   15880.780273  218.153412  357.994263
2022-11-10   17586.771484  236.100449  377.667572
2022-11-11   17034.292969  240.113525  381.322815
2022-11-12   16799.185547         NaN         NaN
2022-11-13   16353.365234         NaN         NaN
2022-11-14   16618.199219  234.710999  378.079041
2022-11-15   16884.613281  235.119064  381.303680
2022-11-16   16669.439453  235.547821  378.394806
2022-11-17   16687.517578  235.499115  377.237000
2022-11-18   16697.777344  235.050888  378.949799
2022-11-19   16711.546875         NaN         NaN
2022-11-20   16291.832031         NaN         NaN
2022-11-21   15787.284180  235.859634  377.571838
2022-11-22   16189.769531  238.763412  382.652863
2022-11-23   16610.707031  241.248184  385.064178
2022-11-24   16604.464844         NaN         NaN
2022-11-25   16521.841797  241.160492  384.977997
2022-11-26   16464.281250         NaN         NaN
2022-11-27   16444.626953         NaN         NaN
2022-11-28   16217.322266  235.577026  378.834930
2022-11-29   16444.982422  234.183640  378.184326
2022-11-30   17168.566406  248.614838  390.097351
2022-12-01   16967.132812  248.176392  389.810211
2022-12-02   17088.660156  248.497925  389.360535
2022-12-03   16908.236328         NaN         NaN
2022-12-04   17130.486328         NaN         NaN
2022-12-05   16974.826172  243.801208  382.356232
2022-12-06   17089.503906  238.851151  376.844635
2022-12-07   16848.126953  238.120255  376.203552
2022-12-08   17233.474609  241.072800  379.150696
2022-12-09   17133.152344  239.143433  376.318390
2022-12-10   17128.724609         NaN         NaN
2022-12-11   17104.193359         NaN         NaN
2022-12-12   17206.437500  246.052124  381.743835
2022-12-13   17781.318359  250.349350  384.633606
2022-12-14   17815.650391  250.641663  382.174469
2022-12-15   17364.865234  242.641632  372.825775
2022-12-16   16647.484375  238.432129  368.424133
2022-12-17   16795.091797         NaN         NaN
2022-12-18   16757.976562         NaN         NaN
2022-12-19   16439.679688  234.300537  365.300079
2022-12-20   16906.304688  235.616013  365.799927
2022-12-21   16817.535156  238.178772  371.269562
2022-12-22   16830.341797  232.098358  365.972961
2022-12-23   16796.953125  232.624527  368.078094
2022-12-24   16847.755859         NaN         NaN
2022-12-25   16841.986328         NaN         NaN
2022-12-26   16919.804688         NaN         NaN
2022-12-27   16717.173828  230.899811  366.626587
2022-12-28   16552.572266  228.531967  362.070251
2022-12-29   16642.341797  234.846207  368.587555
2022-12-30   16602.585938  233.686691  367.616699
2022-12-31   16547.496094         NaN         NaN
2023-01-01   16625.080078         NaN         NaN
2023-01-02   16688.470703         NaN         NaN
2023-01-03   16679.857422  233.452789  366.069092
2023-01-04   16863.238281  223.240814  368.895203
2023-01-05   16836.736328  216.624435  364.684845
2023-01-06   16951.968750  219.177460  373.047852
2023-01-07   16955.078125         NaN         NaN
2023-01-08   17091.144531         NaN         NaN
2023-01-09   17196.554688  221.311462  372.836395
2023-01-10   17446.292969  222.997223  375.450989
2023-01-11   17934.896484  229.740250  380.199615
2023-01-12   18869.587891  232.410187  381.583893
2023-01-13   19909.574219  233.111710  383.064240
2023-01-14   20976.298828         NaN         NaN
2023-01-15   20880.798828         NaN         NaN
2023-01-16   21169.632812         NaN         NaN
2023-01-17   21161.519531  234.203110  382.362518
2023-01-18   20688.781250  229.779236  376.325745
2023-01-19   21086.792969  225.998444  373.586212
2023-01-20   22676.552734  234.076447  380.545776
2023-01-21   22777.625000         NaN         NaN
2023-01-22   22720.416016         NaN         NaN
2023-01-23   22934.431641  236.376068  385.111755
2023-01-24   22636.468750  235.849884  384.698395
2023-01-25   23117.859375  234.456451  384.842621
2023-01-26   23032.777344  241.657455  389.072144
2023-01-27   23078.728516  241.813385  389.966125
2023-01-28   23031.089844         NaN         NaN
2023-01-29   23774.566406         NaN         NaN
